PopName,Area,Sex,Age,AgeInterval,Type,Day,Month,Year,RefCode,Access,Population,NoteCode1,NoteCode2,NoteCode3,LDB
SWE,1,f,104,1,C,31,12,1920,33,O,0,.,.,.,1
SWE,1,f,105,1,C,31,12,1920,33,O,0,.,.,.,1
SWE,1,f,106,1,C,31,12,1920,33,O,0,.,.,.,1
SWE,1,f,107,1,C,31,12,1920,33,O,0,.,.,.,1
SWE,1,f,108,1,C,31,12,1920,33,O,0,.,.,.,1
SWE,1,f,109,1,C,31,12,1920,33,O,0,.,.,.,1
SWE,1,f,110,1,C,31,12,1920,33,O,0,.,.,.,1
SWE,1,f,111,1,C,31,12,1920,33,O,0,.,.,.,1
SWE,1,f,112,1,C,31,12,1920,33,O,0,.,.,.,1
SWE,1,f,113,1,C,31,12,1920,33,O,0,.,.,.,1
SWE,1,f,114,1,C,31,12,1920,33,O,0,.,.,.,1
SWE,1,f,115,1,C,31,12,1920,33,O,0,.,.,.,1
SWE,1,f,116,1,C,31,12,1920,33,O,0,.,.,.,1
SWE,1,f,117,1,C,31,12,1920,33,O,0,.,.,.,1
SWE,1,f,118,1,C,31,12,1920,33,O,0,.,.,.,1
SWE,1,f,119,1,C,31,12,1920,33,O,0,.,.,.,1
SWE,1,m,0,1,C,31,12,1920,33,O,67040,.,.,.,1
SWE,1,m,0,1,O,31,12,1920,60,O,67040,.,.,.,0
SWE,1,m,1,1,C,31,12,1920,33,O,54684,.,.,.,1
SWE,1,m,1,1,O,31,12,1920,60,O,54684,.,.,.,0
SWE,1,m,2,1,C,31,12,1920,33,O,54777,.,.,.,1
SWE,1,m,2,1,O,31,12,1920,60,O,54777,.,.,.,0
SWE,1,m,3,1,C,31,12,1920,33,O,55892,.,.,.,1
SWE,1,m,3,1,O,31,12,1920,60,O,55892,.,.,.,0
SWE,1,m,4,1,C,31,12,1920,33,O,55796,.,.,.,1
SWE,1,m,4,1,O,31,12,1920,60,O,55796,.,.,.,0
SWE,1,m,5,1,C,31,12,1920,33,O,55570,.,.,.,1
SWE,1,m,5,1,O,31,12,1920,60,O,55570,.,.,.,0
SWE,1,m,6,1,C,31,12,1920,33,O,58064,.,.,.,1
SWE,1,m,6,1,O,31,12,1920,60,O,58064,.,.,.,0
SWE,1,m,7,1,C,31,12,1920,33,O,58987,.,.,.,1
SWE,1,m,7,1,O,31,12,1920,60,O,58987,.,.,.,0
SWE,1,m,8,1,C,31,12,1920,33,O,59813,.,.,.,1
SWE,1,m,8,1,O,31,12,1920,60,O,59813,.,.,.,0
SWE,1,m,9,1,C,31,12,1920,33,O,59635,.,.,.,1
SWE,1,m,9,1,O,31,12,1920,60,O,59635,.,.,.,0
SWE,1,m,10,1,C,31,12,1920,33,O,60305,.,.,.,1
SWE,1,m,10,1,O,31,12,1920,60,O,60305,.,.,.,0
SWE,1,m,11,1,C,31,12,1920,33,O,62021,.,.,.,1
SWE,1,m,11,1,O,31,12,1920,60,O,62021,.,.,.,0
SWE,1,m,12,1,C,31,12,1920,33,O,60561,.,.,.,1
SWE,1,m,12,1,O,31,12,1920,60,O,60561,.,.,.,0
SWE,1,m,13,1,C,31,12,1920,33,O,59778,.,.,.,1
SWE,1,m,13,1,O,31,12,1920,60,O,59778,.,.,.,0
SWE,1,m,14,1,C,31,12,1920,33,O,59189,.,.,.,1
SWE,1,m,14,1,O,31,12,1920,60,O,59189,.,.,.,0
SWE,1,m,15,1,C,31,12,1920,33,O,57784,.,.,.,1
SWE,1,m,15,1,O,31,12,1920,60,O,57784,.,.,.,0
SWE,1,m,16,1,C,31,12,1920,33,O,57683,.,.,.,1
SWE,1,m,16,1,O,31,12,1920,60,O,57683,.,.,.,0
SWE,1,m,17,1,C,31,12,1920,33,O,56041,.,.,.,1
SWE,1,m,17,1,O,31,12,1920,60,O,56041,.,.,.,0
SWE,1,m,18,1,C,31,12,1920,33,O,56067,.,.,.,1
SWE,1,m,18,1,O,31,12,1920,60,O,56067,.,.,.,0
SWE,1,m,19,1,C,31,12,1920,33,O,55570,.,.,.,1
SWE,1,m,19,1,O,31,12,1920,60,O,55570,.,.,.,0
SWE,1,m,20,1,C,31,12,1920,33,O,54700,.,.,.,1
SWE,1,m,20,1,O,31,12,1920,60,O,54700,.,.,.,0
SWE,1,m,21,1,C,31,12,1920,33,O,51702,.,.,.,1
SWE,1,m,21,1,O,31,12,1920,60,O,51702,.,.,.,0
SWE,1,m,22,1,C,31,12,1920,33,O,51653,.,.,.,1
SWE,1,m,22,1,O,31,12,1920,60,O,51653,.,.,.,0
SWE,1,m,23,1,C,31,12,1920,33,O,49870,.,.,.,1
SWE,1,m,23,1,O,31,12,1920,60,O,49870,.,.,.,0
SWE,1,m,24,1,C,31,12,1920,33,O,48775,.,.,.,1
SWE,1,m,24,1,O,31,12,1920,60,O,48775,.,.,.,0
SWE,1,m,25,1,C,31,12,1920,33,O,48124,.,.,.,1
SWE,1,m,25,1,O,31,12,1920,60,O,48124,.,.,.,0
SWE,1,m,26,1,C,31,12,1920,33,O,45403,.,.,.,1
SWE,1,m,26,1,O,31,12,1920,60,O,45403,.,.,.,0
SWE,1,m,27,1,C,31,12,1920,33,O,44532,.,.,.,1
SWE,1,m,27,1,O,31,12,1920,60,O,44532,.,.,.,0
SWE,1,m,28,1,C,31,12,1920,33,O,42383,.,.,.,1
SWE,1,m,28,1,O,31,12,1920,60,O,42383,.,.,.,0
SWE,1,m,29,1,C,31,12,1920,33,O,42603,.,.,.,1
SWE,1,m,29,1,O,31,12,1920,60,O,42603,.,.,.,0
SWE,1,m,30,1,C,31,12,1920,33,O,40724,.,.,.,1
SWE,1,m,30,1,O,31,12,1920,60,O,40724,.,.,.,0
SWE,1,m,31,1,C,31,12,1920,33,O,39453,.,.,.,1
SWE,1,m,31,1,O,31,12,1920,60,O,39453,.,.,.,0
SWE,1,m,32,1,C,31,12,1920,33,O,40467,.,.,.,1
SWE,1,m,32,1,O,31,12,1920,60,O,40467,.,.,.,0
SWE,1,m,33,1,C,31,12,1920,33,O,40351,.,.,.,1
SWE,1,m,33,1,O,31,12,1920,60,O,40351,.,.,.,0
SWE,1,m,34,1,C,31,12,1920,33,O,39335,.,.,.,1
SWE,1,m,34,1,O,31,12,1920,60,O,39335,.,.,.,0
SWE,1,m,35,1,C,31,12,1920,33,O,38212,.,.,.,1
SWE,1,m,35,1,O,31,12,1920,60,O,38212,.,.,.,0
SWE,1,m,36,1,C,31,12,1920,33,O,37784,.,.,.,1
SWE,1,m,36,1,O,31,12,1920,60,O,37784,.,.,.,0
SWE,1,m,37,1,C,31,12,1920,33,O,35306,.,.,.,1
SWE,1,m,37,1,O,31,12,1920,60,O,35306,.,.,.,0
SWE,1,m,38,1,C,31,12,1920,33,O,34809,.,.,.,1
SWE,1,m,38,1,O,31,12,1920,60,O,34809,.,.,.,0
SWE,1,m,39,1,C,31,12,1920,33,O,34328,.,.,.,1
SWE,1,m,39,1,O,31,12,1920,60,O,34328,.,.,.,0
SWE,1,m,40,1,C,31,12,1920,33,O,33884,.,.,.,1
SWE,1,m,40,1,O,31,12,1920,60,O,33884,.,.,.,0
SWE,1,m,41,1,C,31,12,1920,33,O,34465,.,.,.,1
SWE,1,m,41,1,O,31,12,1920,60,O,34465,.,.,.,0
SWE,1,m,42,1,C,31,12,1920,33,O,32813,.,.,.,1
SWE,1,m,42,1,O,31,12,1920,60,O,32813,.,.,.,0
SWE,1,m,43,1,C,31,12,1920,33,O,33453,.,.,.,1
SWE,1,m,43,1,O,31,12,1920,60,O,33453,.,.,.,0
SWE,1,m,44,1,C,31,12,1920,33,O,31702,.,.,.,1
SWE,1,m,44,1,O,31,12,1920,60,O,31702,.,.,.,0
SWE,1,m,45,1,C,31,12,1920,33,O,31320,.,.,.,1
SWE,1,m,45,1,O,31,12,1920,60,O,31320,.,.,.,0
SWE,1,m,46,1,C,31,12,1920,33,O,29407,.,.,.,1
SWE,1,m,46,1,O,31,12,1920,60,O,29407,.,.,.,0
SWE,1,m,47,1,C,31,12,1920,33,O,28506,.,.,.,1
SWE,1,m,47,1,O,31,12,1920,60,O,28506,.,.,.,0
SWE,1,m,48,1,C,31,12,1920,33,O,27392,.,.,.,1
SWE,1,m,48,1,O,31,12,1920,60,O,27392,.,.,.,0
SWE,1,m,49,1,C,31,12,1920,33,O,27432,.,.,.,1
SWE,1,m,49,1,O,31,12,1920,60,O,27432,.,.,.,0
SWE,1,m,50,1,C,31,12,1920,33,O,25408,.,.,.,1
SWE,1,m,50,1,O,31,12,1920,60,O,25408,.,.,.,0
SWE,1,m,51,1,C,31,12,1920,33,O,24212,.,.,.,1
SWE,1,m,51,1,O,31,12,1920,60,O,24212,.,.,.,0
SWE,1,m,52,1,C,31,12,1920,33,O,21157,.,.,.,1
SWE,1,m,52,1,O,31,12,1920,60,O,21157,.,.,.,0
SWE,1,m,53,1,C,31,12,1920,33,O,23568,.,.,.,1
SWE,1,m,53,1,O,31,12,1920,60,O,23568,.,.,.,0
SWE,1,m,54,1,C,31,12,1920,33,O,25940,.,.,.,1
SWE,1,m,54,1,O,31,12,1920,60,O,25940,.,.,.,0
SWE,1,m,55,1,C,31,12,1920,33,O,24995,.,.,.,1
SWE,1,m,55,1,O,31,12,1920,60,O,24995,.,.,.,0
SWE,1,m,56,1,C,31,12,1920,33,O,24821,.,.,.,1
SWE,1,m,56,1,O,31,12,1920,60,O,24821,.,.,.,0
SWE,1,m,57,1,C,31,12,1920,33,O,24390,.,.,.,1
SWE,1,m,57,1,O,31,12,1920,60,O,24390,.,.,.,0
SWE,1,m,58,1,C,31,12,1920,33,O,23217,.,.,.,1
SWE,1,m,58,1,O,31,12,1920,60,O,23217,.,.,.,0
SWE,1,m,59,1,C,31,12,1920,33,O,21387,.,.,.,1
SWE,1,m,59,1,O,31,12,1920,60,O,21387,.,.,.,0
SWE,1,m,60,1,C,31,12,1920,33,O,22443,.,.,.,1
SWE,1,m,60,1,O,31,12,1920,60,O,22443,.,.,.,0
SWE,1,m,61,1,C,31,12,1920,33,O,22366,.,.,.,1
SWE,1,m,61,1,O,31,12,1920,60,O,22366,.,.,.,0
SWE,1,m,62,1,C,31,12,1920,33,O,21396,.,.,.,1
SWE,1,m,62,1,O,31,12,1920,60,O,21396,.,.,.,0
SWE,1,m,63,1,C,31,12,1920,33,O,19088,.,.,.,1
SWE,1,m,63,1,O,31,12,1920,60,O,19088,.,.,.,0
SWE,1,m,64,1,C,31,12,1920,33,O,17992,.,.,.,1
SWE,1,m,64,1,O,31,12,1920,60,O,17992,.,.,.,0
SWE,1,m,65,1,C,31,12,1920,33,O,17826,.,.,.,1
SWE,1,m,65,1,O,31,12,1920,60,O,17826,.,.,.,0
SWE,1,m,66,1,C,31,12,1920,33,O,18340,.,.,.,1
SWE,1,m,66,1,O,31,12,1920,60,O,18340,.,.,.,0
SWE,1,m,67,1,C,31,12,1920,33,O,16114,.,.,.,1
SWE,1,m,67,1,O,31,12,1920,60,O,16114,.,.,.,0
SWE,1,m,68,1,C,31,12,1920,33,O,14637,.,.,.,1
SWE,1,m,68,1,O,31,12,1920,60,O,14637,.,.,.,0
SWE,1,m,69,1,C,31,12,1920,33,O,15034,.,.,.,1
SWE,1,m,69,1,O,31,12,1920,60,O,15034,.,.,.,0
SWE,1,m,70,1,C,31,12,1920,33,O,14380,.,.,.,1
SWE,1,m,70,1,O,31,12,1920,60,O,14380,.,.,.,0
SWE,1,m,71,1,C,31,12,1920,33,O,14080,.,.,.,1
SWE,1,m,71,1,O,31,12,1920,60,O,14080,.,.,.,0
SWE,1,m,72,1,C,31,12,1920,33,O,12301,.,.,.,1
SWE,1,m,72,1,O,31,12,1920,60,O,12301,.,.,.,0
SWE,1,m,73,1,C,31,12,1920,33,O,11219,.,.,.,1
SWE,1,m,73,1,O,31,12,1920,60,O,11219,.,.,.,0
SWE,1,m,74,1,C,31,12,1920,33,O,10168,.,.,.,1
SWE,1,m,74,1,O,31,12,1920,60,O,10168,.,.,.,0
SWE,1,m,75,1,C,31,12,1920,33,O,9910,.,.,.,1
SWE,1,m,75,1,O,31,12,1920,60,O,9910,.,.,.,0
SWE,1,m,76,1,C,31,12,1920,33,O,9842,.,.,.,1
SWE,1,m,76,1,O,31,12,1920,60,O,9842,.,.,.,0
SWE,1,m,77,1,C,31,12,1920,33,O,8391,.,.,.,1
SWE,1,m,77,1,O,31,12,1920,60,O,8391,.,.,.,0
SWE,1,m,78,1,C,31,12,1920,33,O,7568,.,.,.,1
SWE,1,m,78,1,O,31,12,1920,60,O,7568,.,.,.,0
SWE,1,m,79,1,C,31,12,1920,33,O,6637,.,.,.,1
SWE,1,m,79,1,O,31,12,1920,60,O,6637,.,.,.,0
SWE,1,m,80,1,C,31,12,1920,33,O,6247,.,.,.,1
SWE,1,m,80,1,O,31,12,1920,60,O,6247,.,.,.,0
SWE,1,m,81,1,C,31,12,1920,33,O,4889,.,.,.,1
SWE,1,m,81,1,O,31,12,1920,60,O,4889,.,.,.,0
SWE,1,m,82,1,C,31,12,1920,33,O,4072,.,.,.,1
SWE,1,m,82,1,O,31,12,1920,60,O,4072,.,.,.,0
SWE,1,m,83,1,C,31,12,1920,33,O,3794,.,.,.,1
SWE,1,m,83,1,O,31,12,1920,60,O,3794,.,.,.,0
SWE,1,m,84,1,C,31,12,1920,33,O,3189,.,.,.,1
SWE,1,m,84,1,O,31,12,1920,60,O,3189,.,.,.,0
SWE,1,m,85,1,C,31,12,1920,33,O,2814,.,.,.,1
SWE,1,m,85,1,O,31,12,1920,60,O,2814,.,.,.,0
SWE,1,m,86,1,C,31,12,1920,33,O,2267,.,.,.,1
SWE,1,m,86,1,O,31,12,1920,60,O,2267,.,.,.,0
SWE,1,m,87,1,C,31,12,1920,33,O,1769,.,.,.,1
SWE,1,m,87,1,O,31,12,1920,60,O,1769,.,.,.,0
SWE,1,m,88,1,C,31,12,1920,33,O,1301,.,.,.,1
SWE,1,m,88,1,O,31,12,1920,60,O,1301,.,.,.,0
SWE,1,m,89,1,C,31,12,1920,33,O,885,.,.,.,1
SWE,1,m,89,1,O,31,12,1920,60,O,885,.,.,.,0
SWE,1,m,90,1,C,31,12,1920,33,O,673,.,.,.,1
SWE,1,m,90,1,O,31,12,1920,60,O,673,.,.,.,0
SWE,1,m,91,1,C,31,12,1920,33,O,493,.,.,.,1
SWE,1,m,91,1,O,31,12,1920,60,O,493,.,.,.,0
SWE,1,m,92,1,C,31,12,1920,33,O,320,.,.,.,1
SWE,1,m,92,1,O,31,12,1920,60,O,320,.,.,.,0
SWE,1,m,93,1,C,31,12,1920,33,O,219,.,.,.,1
SWE,1,m,93,1,O,31,12,1920,60,O,219,.,.,.,0
SWE,1,m,94,1,C,31,12,1920,33,O,155,.,.,.,1
SWE,1,m,94,1,O,31,12,1920,60,O,155,.,.,.,0
SWE,1,m,95,1,C,31,12,1920,33,O,74,.,.,.,1
SWE,1,m,95,+,O,31,12,1920,60,O,197,.,.,.,0
SWE,1,m,96,1,C,31,12,1920,33,O,57,.,.,.,1
SWE,1,m,97,1,C,31,12,1920,33,O,27,.,.,.,1
SWE,1,m,98,1,C,31,12,1920,33,O,23,.,.,.,1
SWE,1,m,99,1,C,31,12,1920,33,O,7,.,.,.,1
SWE,1,m,100,1,C,31,12,1920,33,O,7,.,.,.,1
SWE,1,m,101,1,C,31,12,1920,33,O,2,.,.,.,1
SWE,1,m,102,1,C,31,12,1920,33,O,0,.,.,.,1
SWE,1,m,103,1,C,31,12,1920,33,O,0,.,.,.,1
SWE,1,m,104,1,C,31,12,1920,33,O,0,.,.,.,1
SWE,1,m,105,1,C,31,12,1920,33,O,0,.,.,.,1
SWE,1,m,106,1,C,31,12,1920,33,O,0,.,.,.,1
SWE,1,m,107,1,C,31,12,1920,33,O,0,.,.,.,1
SWE,1,m,108,1,C,31,12,1920,33,O,0,.,.,.,1
SWE,1,m,109,1,C,31,12,1920,33,O,0,.,.,.,1
SWE,1,m,110,1,C,31,12,1920,33,O,0,.,.,.,1
SWE,1,m,111,1,C,31,12,1920,33,O,0,.,.,.,1
SWE,1,m,112,1,C,31,12,1920,33,O,0,.,.,.,1
SWE,1,m,113,1,C,31,12,1920,33,O,0,.,.,.,1
SWE,1,m,114,1,C,31,12,1920,33,O,0,.,.,.,1
SWE,1,m,115,1,C,31,12,1920,33,O,0,.,.,.,1
SWE,1,m,116,1,C,31,12,1920,33,O,0,.,.,.,1
SWE,1,m,117,1,C,31,12,1920,33,O,0,.,.,.,1
SWE,1,m,118,1,C,31,12,1920,33,O,0,.,.,.,1
SWE,1,m,119,1,C,31,12,1920,33,O,0,.,.,.,1
SWE,1,f,0,1,O,31,12,1921,60,O,59769,.,.,.,1
SWE,1,f,1,1,O,31,12,1921,60,O,62284,.,.,.,1
SWE,1,f,2,1,O,31,12,1921,60,O,51789,.,.,.,1
SWE,1,f,3,1,O,31,12,1921,60,O,52390,.,.,.,1
SWE,1,f,4,1,O,31,12,1921,60,O,53581,.,.,.,1
SWE,1,f,5,1,O,31,12,1921,60,O,53477,.,.,.,1
SWE,1,f,6,1,O,31,12,1921,60,O,53539,.,.,.,1
SWE,1,f,7,1,O,31,12,1921,60,O,55971,.,.,.,1
SWE,1,f,8,1,O,31,12,1921,60,O,56402,.,.,.,1
SWE,1,f,9,1,O,31,12,1921,60,O,57567,.,.,.,1
SWE,1,f,10,1,O,31,12,1921,60,O,57118,.,.,.,1
SWE,1,f,11,1,O,31,12,1921,60,O,57320,.,.,.,1
SWE,1,f,12,1,O,31,12,1921,60,O,59266,.,.,.,1
SWE,1,f,13,1,O,31,12,1921,60,O,58250,.,.,.,1
SWE,1,f,14,1,O,31,12,1921,60,O,57215,.,.,.,1
SWE,1,f,15,1,O,31,12,1921,60,O,56672,.,.,.,1
SWE,1,f,16,1,O,31,12,1921,60,O,56044,.,.,.,1
SWE,1,f,17,1,O,31,12,1921,60,O,54704,.,.,.,1
SWE,1,f,18,1,O,31,12,1921,60,O,53837,.,.,.,1
SWE,1,f,19,1,O,31,12,1921,60,O,54417,.,.,.,1
SWE,1,f,20,1,O,31,12,1921,60,O,53378,.,.,.,1
SWE,1,f,21,1,O,31,12,1921,60,O,52860,.,.,.,1
SWE,1,f,22,1,O,31,12,1921,60,O,49792,.,.,.,1
SWE,1,f,23,1,O,31,12,1921,60,O,50321,.,.,.,1
SWE,1,f,24,1,O,31,12,1921,60,O,48675,.,.,.,1
SWE,1,f,25,1,O,31,12,1921,60,O,48246,.,.,.,1
SWE,1,f,26,1,O,31,12,1921,60,O,47899,.,.,.,1
SWE,1,f,27,1,O,31,12,1921,60,O,46359,.,.,.,1
SWE,1,f,28,1,O,31,12,1921,60,O,45464,.,.,.,1
SWE,1,f,29,1,O,31,12,1921,60,O,44004,.,.,.,1
SWE,1,f,30,1,O,31,12,1921,60,O,44556,.,.,.,1
SWE,1,f,31,1,O,31,12,1921,60,O,43258,.,.,.,1
SWE,1,f,32,1,O,31,12,1921,60,O,41955,.,.,.,1
SWE,1,f,33,1,O,31,12,1921,60,O,42541,.,.,.,1
SWE,1,f,34,1,O,31,12,1921,60,O,42686,.,.,.,1
SWE,1,f,35,1,O,31,12,1921,60,O,41337,.,.,.,1
SWE,1,f,36,1,O,31,12,1921,60,O,40070,.,.,.,1
SWE,1,f,37,1,O,31,12,1921,60,O,39735,.,.,.,1
SWE,1,f,38,1,O,31,12,1921,60,O,37731,.,.,.,1
SWE,1,f,39,1,O,31,12,1921,60,O,36784,.,.,.,1
SWE,1,f,40,1,O,31,12,1921,60,O,35911,.,.,.,1
SWE,1,f,41,1,O,31,12,1921,60,O,35562,.,.,.,1
SWE,1,f,42,1,O,31,12,1921,60,O,36466,.,.,.,1
SWE,1,f,43,1,O,31,12,1921,60,O,34631,.,.,.,1
SWE,1,f,44,1,O,31,12,1921,60,O,34867,.,.,.,1
SWE,1,f,45,1,O,31,12,1921,60,O,33001,.,.,.,1
SWE,1,f,46,1,O,31,12,1921,60,O,32476,.,.,.,1
SWE,1,f,47,1,O,31,12,1921,60,O,31224,.,.,.,1
SWE,1,f,48,1,O,31,12,1921,60,O,30375,.,.,.,1
SWE,1,f,49,1,O,31,12,1921,60,O,29075,.,.,.,1
SWE,1,f,50,1,O,31,12,1921,60,O,29424,.,.,.,1
SWE,1,f,51,1,O,31,12,1921,60,O,27414,.,.,.,1
SWE,1,f,52,1,O,31,12,1921,60,O,26512,.,.,.,1
SWE,1,f,53,1,O,31,12,1921,60,O,24171,.,.,.,1
SWE,1,f,54,1,O,31,12,1921,60,O,26502,.,.,.,1
SWE,1,f,55,1,O,31,12,1921,60,O,28624,.,.,.,1
SWE,1,f,56,1,O,31,12,1921,60,O,28010,.,.,.,1
SWE,1,f,57,1,O,31,12,1921,60,O,28376,.,.,.,1
SWE,1,f,58,1,O,31,12,1921,60,O,27505,.,.,.,1
SWE,1,f,59,1,O,31,12,1921,60,O,26605,.,.,.,1
SWE,1,f,60,1,O,31,12,1921,60,O,24781,.,.,.,1
SWE,1,f,61,1,O,31,12,1921,60,O,26036,.,.,.,1
SWE,1,f,62,1,O,31,12,1921,60,O,25728,.,.,.,1
SWE,1,f,63,1,O,31,12,1921,60,O,24733,.,.,.,1
SWE,1,f,64,1,O,31,12,1921,60,O,22342,.,.,.,1
SWE,1,f,65,1,O,31,12,1921,60,O,21104,.,.,.,1
SWE,1,f,66,1,O,31,12,1921,60,O,20439,.,.,.,1
SWE,1,f,67,1,O,31,12,1921,60,O,21195,.,.,.,1
SWE,1,f,68,1,O,31,12,1921,60,O,18791,.,.,.,1
SWE,1,f,69,1,O,31,12,1921,60,O,17072,.,.,.,1
SWE,1,f,70,1,O,31,12,1921,60,O,17238,.,.,.,1
SWE,1,f,71,1,O,31,12,1921,60,O,16799,.,.,.,1
SWE,1,f,72,1,O,31,12,1921,60,O,16481,.,.,.,1
SWE,1,f,73,1,O,31,12,1921,60,O,14601,.,.,.,1
SWE,1,f,74,1,O,31,12,1921,60,O,13079,.,.,.,1
SWE,1,f,75,1,O,31,12,1921,60,O,11738,.,.,.,1
SWE,1,f,76,1,O,31,12,1921,60,O,11740,.,.,.,1
SWE,1,f,77,1,O,31,12,1921,60,O,11439,.,.,.,1
SWE,1,f,78,1,O,31,12,1921,60,O,10126,.,.,.,1
SWE,1,f,79,1,O,31,12,1921,60,O,9060,.,.,.,1
SWE,1,f,80,1,O,31,12,1921,60,O,7868,.,.,.,1
SWE,1,f,81,1,O,31,12,1921,60,O,7490,.,.,.,1
SWE,1,f,82,1,O,31,12,1921,60,O,5968,.,.,.,1
SWE,1,f,83,1,O,31,12,1921,60,O,5067,.,.,.,1
SWE,1,f,84,1,O,31,12,1921,60,O,4409,.,.,.,1
SWE,1,f,85,1,O,31,12,1921,60,O,3845,.,.,.,1
SWE,1,f,86,1,O,31,12,1921,60,O,3285,.,.,.,1
SWE,1,f,87,1,O,31,12,1921,60,O,2578,.,.,.,1
SWE,1,f,88,1,O,31,12,1921,60,O,2067,.,.,.,1
SWE,1,f,89,1,O,31,12,1921,60,O,1602,.,.,.,1
SWE,1,f,90,1,O,31,12,1921,60,O,1048,.,.,.,1
SWE,1,f,91,1,O,31,12,1921,60,O,858,.,.,.,1
SWE,1,f,92,1,O,31,12,1921,60,O,580,.,.,.,1
SWE,1,f,93,1,O,31,12,1921,60,O,417,.,.,.,1
SWE,1,f,94,1,O,31,12,1921,60,O,273,.,.,.,1
SWE,1,f,95,+,O,31,12,1921,60,O,457,.,.,.,1
SWE,1,m,0,1,O,31,12,1921,60,O,62364,.,.,.,1
SWE,1,m,1,1,O,31,12,1921,60,O,65035,.,.,.,1
SWE,1,m,2,1,O,31,12,1921,60,O,54192,.,.,.,1
SWE,1,m,3,1,O,31,12,1921,60,O,54487,.,.,.,1
SWE,1,m,4,1,O,31,12,1921,60,O,55660,.,.,.,1
SWE,1,m,5,1,O,31,12,1921,60,O,55593,.,.,.,1
SWE,1,m,6,1,O,31,12,1921,60,O,55408,.,.,.,1
SWE,1,m,7,1,O,31,12,1921,60,O,57920,.,.,.,1
SWE,1,m,8,1,O,31,12,1921,60,O,58811,.,.,.,1
SWE,1,m,9,1,O,31,12,1921,60,O,59648,.,.,.,1
SWE,1,m,10,1,O,31,12,1921,60,O,59482,.,.,.,1
SWE,1,m,11,1,O,31,12,1921,60,O,60146,.,.,.,1
SWE,1,m,12,1,O,31,12,1921,60,O,61863,.,.,.,1
SWE,1,m,13,1,O,31,12,1921,60,O,60423,.,.,.,1
SWE,1,m,14,1,O,31,12,1921,60,O,59606,.,.,.,1
SWE,1,m,15,1,O,31,12,1921,60,O,58994,.,.,.,1
SWE,1,m,16,1,O,31,12,1921,60,O,57524,.,.,.,1
SWE,1,m,17,1,O,31,12,1921,60,O,57326,.,.,.,1
SWE,1,m,18,1,O,31,12,1921,60,O,55549,.,.,.,1
SWE,1,m,19,1,O,31,12,1921,60,O,55489,.,.,.,1
SWE,1,m,20,1,O,31,12,1921,60,O,55329,.,.,.,1
SWE,1,m,21,1,O,31,12,1921,60,O,54248,.,.,.,1
SWE,1,m,22,1,O,31,12,1921,60,O,51274,.,.,.,1
SWE,1,m,23,1,O,31,12,1921,60,O,51211,.,.,.,1
SWE,1,m,24,1,O,31,12,1921,60,O,49414,.,.,.,1
SWE,1,m,25,1,O,31,12,1921,60,O,48413,.,.,.,1
SWE,1,m,26,1,O,31,12,1921,60,O,47665,.,.,.,1
SWE,1,m,27,1,O,31,12,1921,60,O,45005,.,.,.,1
SWE,1,m,28,1,O,31,12,1921,60,O,44220,.,.,.,1
SWE,1,m,29,1,O,31,12,1921,60,O,42086,.,.,.,1
SWE,1,m,30,1,O,31,12,1921,60,O,42308,.,.,.,1
SWE,1,m,31,1,O,31,12,1921,60,O,40543,.,.,.,1
SWE,1,m,32,1,O,31,12,1921,60,O,39304,.,.,.,1
SWE,1,m,33,1,O,31,12,1921,60,O,40234,.,.,.,1
SWE,1,m,34,1,O,31,12,1921,60,O,40168,.,.,.,1
SWE,1,m,35,1,O,31,12,1921,60,O,39150,.,.,.,1
SWE,1,m,36,1,O,31,12,1921,60,O,38055,.,.,.,1
SWE,1,m,37,1,O,31,12,1921,60,O,37632,.,.,.,1
SWE,1,m,38,1,O,31,12,1921,60,O,35159,.,.,.,1
SWE,1,m,39,1,O,31,12,1921,60,O,34639,.,.,.,1
SWE,1,m,40,1,O,31,12,1921,60,O,34136,.,.,.,1
SWE,1,m,41,1,O,31,12,1921,60,O,33703,.,.,.,1
SWE,1,m,42,1,O,31,12,1921,60,O,34305,.,.,.,1
SWE,1,m,43,1,O,31,12,1921,60,O,32650,.,.,.,1
SWE,1,m,44,1,O,31,12,1921,60,O,33265,.,.,.,1
SWE,1,m,45,1,O,31,12,1921,60,O,31511,.,.,.,1
SWE,1,m,46,1,O,31,12,1921,60,O,31142,.,.,.,1
SWE,1,m,47,1,O,31,12,1921,60,O,29232,.,.,.,1
SWE,1,m,48,1,O,31,12,1921,60,O,28305,.,.,.,1
SWE,1,m,49,1,O,31,12,1921,60,O,27190,.,.,.,1
SWE,1,m,50,1,O,31,12,1921,60,O,27218,.,.,.,1
SWE,1,m,51,1,O,31,12,1921,60,O,25198,.,.,.,1
SWE,1,m,52,1,O,31,12,1921,60,O,23979,.,.,.,1
SWE,1,m,53,1,O,31,12,1921,60,O,20918,.,.,.,1
SWE,1,m,54,1,O,31,12,1921,60,O,23314,.,.,.,1
SWE,1,m,55,1,O,31,12,1921,60,O,25619,.,.,.,1
SWE,1,m,56,1,O,31,12,1921,60,O,24681,.,.,.,1
SWE,1,m,57,1,O,31,12,1921,60,O,24509,.,.,.,1
SWE,1,m,58,1,O,31,12,1921,60,O,24032,.,.,.,1
SWE,1,m,59,1,O,31,12,1921,60,O,22882,.,.,.,1
